"","Plot","tag","family","genus","specie","Genus.species","Overall_score","Taxonomic_status","Accepted_name","Accepted_author","Accepted_family","Source","Warnings","Accepted_name_lsid","GenusSTM","SpeciesSTM","indexSTM","d13C","d13C_level","d15N","d15N_level","Height","Height_level","LeafArea","LeafArea_level","LCC","LCC_level","LNC","LNC_level","LPC","LPC_level","SeedMass","SeedMass_level","SLA","SLA_level","WoodDensity","WoodDensity_level"
"4998","tam05","80","Linaceae","","","Hebepetalum humiriifolium",1,"Accepted","Hebepetalum humiriifolium","(Planch.) Benth.","Linaceae","tropicos",NA,NA,"Hebepetalum","humiriifolium",7185,-31.8,"species",3.25022080371429,"family",0.276363636363636,"family",24.6968419163636,"family",0.444325888888889,"family",17,"species",0.248586,"family",0.0107965555555556,"family",22.8613532305,"family",0.8705,"species"
"55","tam05","177","Salicaceae","","","Lindackeria paludosa",0.6,"Accepted","Lindackeria paludosa","(Benth.) Gilg","Achariaceae","tropicos",NA,NA,"Lindackeria","paludosa",7186,NA,"family",NA,"family",NA,"family",21988,"species",NA,"family",2.44,"species",NA,"family",0.0443,"genus",17.015,"species",0.56,"species"
"7976","tam05","287.1","Urticaceae","","","Pourouma minor",1,"Accepted","Pourouma minor","Benoist","Urticaceae","tropicos",NA,NA,"Pourouma","minor",7187,-34.4,"species",3,"species",23.3333333333333,"genus",12016,"species",0.489,"species",2.345,"species",0.097251132,"species",0.5,"genus",21.60859045,"species",0.43595312175,"species"
"4999","tam05","445.1","Linaceae","","","Hebepetalum humiriifolium",1,"Accepted","Hebepetalum humiriifolium","(Planch.) Benth.","Linaceae","tropicos",NA,NA,"Hebepetalum","humiriifolium",7188,-31.8,"species",3.25022080371429,"family",0.276363636363636,"family",24.6968419163636,"family",0.444325888888889,"family",17,"species",0.248586,"family",0.0107965555555556,"family",22.8613532305,"family",0.8705,"species"
"7790","tam05","76","Ulmaceae","","","Ampelocera edentula",1,"Accepted","Ampelocera edentula","Kuhlm.","Ulmaceae","tropicos",NA,NA,"Ampelocera","edentula",7189,NA,"family",NA,"family",36,"genus",10436,"species",NA,"family",2.52,"species",0.9342,"family",0.485,"genus",12.444,"species",0.6994,"species"
"6118","tam05","137","Myristicaceae","","","Iryanthera juruensis",1,"Accepted","Iryanthera juruensis","Warb.","Myristicaceae","tropicos",NA,NA,"Iryanthera","juruensis",7190,-32.48,"genus",1.75213984333333,"family",32,"family",6142,"species",0.478775,"family",1.97,"species",0.106536835333333,"family",4,"species",14.287,"species",0.633264494666667,"species"
"3948","tam05","298.1","Euphorbiaceae","","","Hevea brasiliensis",1,"Accepted","Hevea brasiliensis","(Willd. ex A. Juss.) Müll. Arg.","Euphorbiaceae","tropicos;usda",NA,NA,"Hevea","brasiliensis",7191,-29.2,"genus",1.23970437633333,"family",3.64215945945946,"family",7374.31244897959,"family",0.448196855259259,"family",29.37,"species",1.27,"species",3.809,"species",23.0492357702897,"family",0.466625,"species"
"3764","tam05","434","Elaeocarpaceae","","","Sloanea terniflora",1,"Accepted","Sloanea terniflora","(DC.) Standl.","Elaeocarpaceae","tropicos",NA,NA,"Sloanea","terniflora",7192,-30.84823863,"species",-0.155426269,"species",30.48,"genus",25757.6875,"genus",0.4543775,"species",2.1331,"species",0.06778829925,"species",0.0888,"species",12.448194211,"species",0.62071629987931,"genus"
"7459","tam05","486","Siparunaceae","","","Siparuna decipiens",1,"Accepted","Siparuna decipiens","(Tul.) A. DC.","Siparunaceae","tropicos",NA,NA,"Siparuna","decipiens",7193,NA,"family",NA,"family",NA,"family",5732,"species",0.475612016,"genus",2.68,"species",0.13219,"genus",0.015,"genus",22.648,"species",0.6405,"species"
"7977","tam05","173.1","Urticaceae","","","Pourouma minor",1,"Accepted","Pourouma minor","Benoist","Urticaceae","tropicos",NA,NA,"Pourouma","minor",7194,-34.4,"species",3,"species",23.3333333333333,"genus",12016,"species",0.489,"species",2.345,"species",0.097251132,"species",0.5,"genus",21.60859045,"species",0.43595312175,"species"
"7978","tam05","512","Urticaceae","","","Pourouma minor",1,"Accepted","Pourouma minor","Benoist","Urticaceae","tropicos",NA,NA,"Pourouma","minor",7195,-34.4,"species",3,"species",23.3333333333333,"genus",12016,"species",0.489,"species",2.345,"species",0.097251132,"species",0.5,"genus",21.60859045,"species",0.43595312175,"species"
"4227","tam05","583A","Fabaceae","","","Inga indet",0.9,"Accepted","Inga","Mill.","Fabaceae","tropicos",NA,NA,"Inga","",7196,-32.632200394,"species",1.8979735352,"species",25,"genus",3262.6,"species",0.4639729806,"species",3.16602101777778,"species",0.1364861174,"species",1.03,"species",24.4801355875,"species",0.61,"species"
"3980","tam05","125","Euphorbiaceae","","","Hevea guianensis",1,"Accepted","Hevea guianensis","Aubl.","Euphorbiaceae","tropicos",NA,NA,"Hevea","guianensis",7197,-29.2,"species",1.23970437633333,"family",3.64215945945946,"family",7374.31244897959,"family",0.448196855259259,"family",23,"species",1.27,"genus",2.70675,"genus",23.0492357702897,"family",0.555303948111111,"species"
"3600","tam05","441","Ebenaceae","","","Diospyros melinonii",0.99,"Synonym","Diospyros capreifolia","Mart. ex Hiern","Ebenaceae","tropicos",NA,NA,"Diospyros","capreifolia",7198,NA,"family",NA,"family",29.7340444444444,"genus",4626,"species",0.4793558115,"genus",2.09,"species",0.5426983,"genus",0.343935087719298,"genus",12.838,"species",0.73,"species"
"56","tam05","64","Salicaceae","","","Lindackeria paludosa",0.6,"Accepted","Lindackeria paludosa","(Benth.) Gilg","Achariaceae","tropicos",NA,NA,"Lindackeria","paludosa",7199,NA,"family",NA,"family",NA,"family",21988,"species",NA,"family",2.44,"species",NA,"family",0.0443,"genus",17.015,"species",0.56,"species"
"4955","tam05","152","Lauraceae","","","Pleurothyrium indet",0.9,"Accepted","Pleurothyrium","Nees","Lauraceae","tropicos",NA,NA,"Pleurothyrium","",7200,-30.619143181,"family",0.000324626624999987,"family",21.22844,"family",25579.6,"genus",0.4939942098125,"family",2.344,"genus",0.308324055930556,"family",3.4187502,"family",15.799,"genus",0.47,"genus"
"5847","tam05","409","Moraceae","","","Brosimum guianense",1,"Accepted","Brosimum guianense","(Aubl.) Huber","Moraceae","tropicos;usda",NA,NA,"Brosimum","guianense",7201,-29.6,"species",2.4411371914,"genus",25.4408761904762,"family",1740,"species",0.428211344666667,"genus",7.095,"species",0.0994905398,"genus",1.1875,"genus",27.602,"species",0.843487,"species"
"4286","tam05","415","Fabaceae","","","Inga tenuistipula",1,"Accepted","Inga tenuistipula","Ducke","Fabaceae","tropicos",NA,NA,"Inga","tenuistipula",7202,-32.5269788973333,"genus",0.65087253225,"genus",25,"genus",5163,"species",0.479540727766667,"genus",4.07,"species",0.128848882344828,"genus",0.799083333333333,"genus",15.152,"species",0.58091856238961,"genus"
"6290","tam05","34","Ochnaceae","","","Ouratea indet",0.9,"Accepted","Ouratea","Aubl.","Ochnaceae","tropicos",NA,NA,"Ouratea","",7203,-31.80900097,"genus",0.0684459285,"genus",NA,"family",2394,"species",0.4755574,"genus",1.72,"species",0.095322148,"genus",0.165,"genus",21.104,"species",0.74,"species"
"875","tam05","373","Bixaceae","","","Bixa arborea",1,"Accepted","Bixa arborea","Huber","Bixaceae","tropicos",NA,NA,"Bixa","arborea",7204,NA,"family",NA,"family",NA,"family",NA,"family",NA,"family",1.81466666666667,"family",0.147,"family",0.026,"genus",14.6356666666667,"family",0.37,"species"
"5972","tam05","405","Moraceae","","","Pseudolmedia laevigata",1,"Accepted","Pseudolmedia laevigata","Trécul","Moraceae","tropicos",NA,NA,"Pseudolmedia","laevigata",7205,-31.2342918646667,"family",1.36196280090909,"family",35,"genus",1955,"species",0.44052038,"genus",1.93,"species",0.0926925,"genus",0.878613333333333,"genus",20.562,"species",0.628987482666667,"species"
"895","tam05","472","Boraginaceae","","","Cordia hebeclada",1,"Accepted","Cordia hebeclada","I.M. Johnst.","Boraginaceae","tropicos",NA,NA,"Cordia","hebeclada",7206,-32.4077283371429,"genus",1.5656894365,"genus",13.6450666666667,"genus",53967,"species",0.431193782,"genus",2.56,"species",0.138849153214286,"genus",0.269916206896552,"genus",16.315,"species",0.519739627023809,"genus"
"7944","tam05","151.1","Urticaceae","","","Pourouma guianensis",1,"Accepted","Pourouma guianensis","Aubl.","Urticaceae","tropicos",NA,NA,"Pourouma","guianensis",7207,-34.7983235925,"genus",1.6347431285,"genus",23.3333333333333,"genus",54701,"species",0.43954399775,"genus",2.66,"species",0.08747780375,"genus",0.5,"genus",27.414,"species",0.38,"species"
"6119","tam05","162.3","Myristicaceae","","","Iryanthera juruensis",1,"Accepted","Iryanthera juruensis","Warb.","Myristicaceae","tropicos",NA,NA,"Iryanthera","juruensis",7208,-32.48,"genus",1.75213984333333,"family",32,"family",6142,"species",0.478775,"family",1.97,"species",0.106536835333333,"family",4,"species",14.287,"species",0.633264494666667,"species"
"7945","tam05","377","Urticaceae","","","Pourouma guianensis",1,"Accepted","Pourouma guianensis","Aubl.","Urticaceae","tropicos",NA,NA,"Pourouma","guianensis",7209,-34.7983235925,"genus",1.6347431285,"genus",23.3333333333333,"genus",54701,"species",0.43954399775,"genus",2.66,"species",0.08747780375,"genus",0.5,"genus",27.414,"species",0.38,"species"
"6891","tam05","469","Rubiaceae","","","Amaioua corymbosa",1,"Accepted","Amaioua corymbosa","Kunth","Rubiaceae","tropicos",NA,NA,"Amaioua","corymbosa",7210,-31.820405285814,"family",1.1731788565,"family",1.68841495327103,"family",11901.0287019066,"family",0.443421222873684,"family",3.06827766907763,"family",0.220241840097744,"family",0.0442154581497797,"family",21.5535014397801,"family",0.625,"genus"
"4287","tam05","419","Fabaceae","","","Inga tenuistipula",1,"Accepted","Inga tenuistipula","Ducke","Fabaceae","tropicos",NA,NA,"Inga","tenuistipula",7211,-32.5269788973333,"genus",0.65087253225,"genus",25,"genus",5163,"species",0.479540727766667,"genus",4.07,"species",0.128848882344828,"genus",0.799083333333333,"genus",15.152,"species",0.58091856238961,"genus"
"8059","tam05","143","Violaceae","","","Leonia glycycarpa",1,"Accepted","Leonia glycycarpa","Ruiz & Pav.","Violaceae","tropicos",NA,NA,"Leonia","glycycarpa",7212,-31.7359838,"family",1.177727195,"family",0.547615384615385,"family",6395,"species",0.442029472909091,"family",2.44,"species",0.175451837545455,"family",0.717,"species",13.631,"species",0.6,"species"
"876","tam05","386","Bixaceae","","","Bixa arborea",1,"Accepted","Bixa arborea","Huber","Bixaceae","tropicos",NA,NA,"Bixa","arborea",7213,NA,"family",NA,"family",NA,"family",NA,"family",NA,"family",1.81466666666667,"family",0.147,"family",0.026,"genus",14.6356666666667,"family",0.37,"species"
"5007","tam05","220","Linaceae","","","Roucheria punctata",1,"Synonym","Roucheria columbiana","Hallier f.","Linaceae","tropicos",NA,NA,"Roucheria","columbiana",7214,-27.0419415175,"family",3.25022080371429,"family",0.276363636363636,"family",24.6968419163636,"family",0.444325888888889,"family",5.06931,"family",0.248586,"family",0.0107965555555556,"family",22.8613532305,"family",0.77,"species"
"4418","tam05","534","Fabaceae","","","Sclerolobium bracteosum",1,"Synonym","Tachigali bracteosa","(Harms) Zarucchi & Pipoly","Fabaceae","tropicos",NA,NA,"Tachigali","bracteosa",7215,-29.675,"genus",0.1910492881875,"family",3.96532980769231,"family",11219,"genus",0.469917526007813,"family",14.9625,"genus",0.657392141392727,"family",0.409956666666667,"genus",22.933,"genus",0.552975284040816,"genus"
"5008","tam05","154","Linaceae","","","Roucheria punctata",1,"Synonym","Roucheria columbiana","Hallier f.","Linaceae","tropicos",NA,NA,"Roucheria","columbiana",7216,-27.0419415175,"family",3.25022080371429,"family",0.276363636363636,"family",24.6968419163636,"family",0.444325888888889,"family",5.06931,"family",0.248586,"family",0.0107965555555556,"family",22.8613532305,"family",0.77,"species"
"5990","tam05","31","Moraceae","","","Pseudolmedia laevis",1,"Accepted","Pseudolmedia laevis","(Ruiz & Pav.) J.F. Macbr.","Moraceae","tropicos",NA,NA,"Pseudolmedia","laevis",7217,-31.2342918646667,"family",1.36196280090909,"family",35,"species",7467.5,"species",0.44052038,"genus",1.82,"species",0.0926925,"genus",0.435,"species",15.1173333333333,"species",0.618457319555555,"species"
"6311","tam05","453","Olacaceae","","","Heisteria spruceana",1,"Accepted","Heisteria spruceana","Engl.","Olacaceae","tropicos",NA,NA,"Heisteria","spruceana",7218,-30.8,"family",NA,"family",NA,"family",4668.83333333333,"genus",NA,"family",2.034,"genus",NA,"family",0.19255,"genus",13.8596,"genus",0.73,"species"
"4426","tam05","490","Fabaceae","","","Tachigali polyphylla",1,"Synonym","Tachigali poeppigiana","Tul.","Fabaceae","tropicos",NA,NA,"Tachigali","poeppigiana",7219,-29.675,"genus",0.1910492881875,"family",3.96532980769231,"family",11219,"genus",0.469917526007813,"family",14.9625,"genus",0.657392141392727,"family",0.409956666666667,"genus",22.933,"genus",0.63697784,"species"
"5864","tam05","98","Moraceae","","","Brosimum rubescens",1,"Accepted","Brosimum rubescens","Taub.","Moraceae","tropicos",NA,NA,"Brosimum","rubescens",7220,-31.1,"species",2.4411371914,"genus",25.4408761904762,"family",11307.2,"genus",0.428211344666667,"genus",12,"species",0.0994905398,"genus",1.1875,"genus",17.0369589897692,"genus",0.8126325,"species"
"5973","tam05","13","Moraceae","","","Pseudolmedia laevigata",1,"Accepted","Pseudolmedia laevigata","Trécul","Moraceae","tropicos",NA,NA,"Pseudolmedia","laevigata",7221,-31.2342918646667,"family",1.36196280090909,"family",35,"genus",1955,"species",0.44052038,"genus",1.93,"species",0.0926925,"genus",0.878613333333333,"genus",20.562,"species",0.628987482666667,"species"
"7979","tam05","327","Urticaceae","","","Pourouma minor",1,"Accepted","Pourouma minor","Benoist","Urticaceae","tropicos",NA,NA,"Pourouma","minor",7222,-34.4,"species",3,"species",23.3333333333333,"genus",12016,"species",0.489,"species",2.345,"species",0.097251132,"species",0.5,"genus",21.60859045,"species",0.43595312175,"species"
"6901","tam05","141","Rubiaceae","","","Calycophyllum megistocaulum",1,"Accepted","Calycophyllum megistocaulum","(K. Krause) C.M. Taylor","Rubiaceae","tropicos",NA,NA,"Calycophyllum","megistocaulum",7223,-31.820405285814,"family",1.1731788565,"family",1.68841495327103,"family",54877,"species",0.4471595,"genus",3.27,"species",0.0759915,"genus",0.0442154581497797,"family",16.394,"species",0.8,"species"
"8060","tam05","144","Violaceae","","","Leonia glycycarpa",1,"Accepted","Leonia glycycarpa","Ruiz & Pav.","Violaceae","tropicos",NA,NA,"Leonia","glycycarpa",7224,-31.7359838,"family",1.177727195,"family",0.547615384615385,"family",6395,"species",0.442029472909091,"family",2.44,"species",0.175451837545455,"family",0.717,"species",13.631,"species",0.6,"species"
"640","tam05","335","Arecaceae","","","Euterpe precatoria",1,"Accepted","Euterpe precatoria","Mart.","Arecaceae","tropicos",NA,NA,"Euterpe","precatoria",7225,-33.1771595775,"species",0.85772055375,"species",14.5586823529412,"family",5857,"species",0.424547666666667,"species",1.51348,"species",0.077031219,"species",0.07,"genus",16.3404863966667,"species",0.387666666666667,"species"
"1021","tam05","56","Burseraceae","","","Tetragastris panamensis",1,"Accepted","Tetragastris panamensis","(Engl.) Kuntze","Burseraceae","tropicos",NA,NA,"Tetragastris","panamensis",7226,-28.7,"species",0.300778079333333,"family",11.2776,"family",5153,"species",0.460452394,"family",4.46666666666667,"species",0.2085456969,"family",0.302,"species",14.683,"species",0.717302179444444,"species"
"6003","tam05","309","Moraceae","","","Pseudolmedia macrophylla",1,"Accepted","Pseudolmedia macrophylla","Trécul","Moraceae","tropicos",NA,NA,"Pseudolmedia","macrophylla",7227,-31.2342918646667,"family",1.36196280090909,"family",35,"genus",21287,"species",0.44052038,"genus",1.94,"species",0.0926925,"genus",0.878613333333333,"genus",13.599,"species",0.66015830425,"species"
"6120","tam05","313","Myristicaceae","","","Iryanthera juruensis",1,"Accepted","Iryanthera juruensis","Warb.","Myristicaceae","tropicos",NA,NA,"Iryanthera","juruensis",7228,-32.48,"genus",1.75213984333333,"family",32,"family",6142,"species",0.478775,"family",1.97,"species",0.106536835333333,"family",4,"species",14.287,"species",0.633264494666667,"species"
"3911","tam05","587","Euphorbiaceae","","","Conceveiba guianensis",1,"Accepted","Conceveiba guianensis","Aubl.","Euphorbiaceae","tropicos",NA,NA,"Conceveiba","guianensis",7229,-32.5,"genus",1.3,"genus",3.64215945945946,"family",23087,"genus",0.444,"genus",2.24,"genus",0.100636861,"genus",0.324482011627907,"family",24.60805263,"genus",0.54337,"species"
"3949","tam05","162.1","Euphorbiaceae","","","Hevea brasiliensis",1,"Accepted","Hevea brasiliensis","(Willd. ex A. Juss.) Müll. Arg.","Euphorbiaceae","tropicos;usda",NA,NA,"Hevea","brasiliensis",7230,-29.2,"genus",1.23970437633333,"family",3.64215945945946,"family",7374.31244897959,"family",0.448196855259259,"family",29.37,"species",1.27,"species",3.809,"species",23.0492357702897,"family",0.466625,"species"
"5974","tam05","499","Moraceae","","","Pseudolmedia laevigata",1,"Accepted","Pseudolmedia laevigata","Trécul","Moraceae","tropicos",NA,NA,"Pseudolmedia","laevigata",7231,-31.2342918646667,"family",1.36196280090909,"family",35,"genus",1955,"species",0.44052038,"genus",1.93,"species",0.0926925,"genus",0.878613333333333,"genus",20.562,"species",0.628987482666667,"species"
"6121","tam05","48","Myristicaceae","","","Iryanthera juruensis",1,"Accepted","Iryanthera juruensis","Warb.","Myristicaceae","tropicos",NA,NA,"Iryanthera","juruensis",7232,-32.48,"genus",1.75213984333333,"family",32,"family",6142,"species",0.478775,"family",1.97,"species",0.106536835333333,"family",4,"species",14.287,"species",0.633264494666667,"species"
"7980","tam05","113","Urticaceae","","","Pourouma minor",1,"Accepted","Pourouma minor","Benoist","Urticaceae","tropicos",NA,NA,"Pourouma","minor",7233,-34.4,"species",3,"species",23.3333333333333,"genus",12016,"species",0.489,"species",2.345,"species",0.097251132,"species",0.5,"genus",21.60859045,"species",0.43595312175,"species"
